c1,c2,c26,c27,c28,c29,c30,c31,c32,c33,c39,c139,c142,c143,c155,c157,c158,c160,c161,c162,c163,c7,c8,c9,c10,c11,c12,c13,c15,c16,c17,c19,c20,c21,c22,c23,c34,c35,c36,c52,c241
44241,2,491.3115216,104.5114176,45.50701728,285.7691094,14.33671049,85.98036627,48.5422025,-69.17868812,0.500015312,13.32609912,58.30719909,45.76859887,16.3,28.8,25,820,450,200,100,2.309707288,19.91283083,9.229984527,0.610827665,58.80172212,11.30966235,35.92333675,0.00066111,21.04608683,34.59677691,13.32609912,8.34235844,10.75903673,5.70912567,43.97161791,0.193688268,1.378734987,0.050019061,11.31931512,2.236114502
44242,2,490.700152,104.4676157,45.53044845,284.934912,14.29995504,85.6268087,48.5740666,-69.14158214,0.499967655,13.06791002,58.14272432,45.69253493,16.1,29,24.7,800,450,200,100,2.294481188,19.95337576,9.18822077,0.605365912,58.17449479,11.43857037,35.69258849,0.000221358,21.35783249,34.90191023,13.06791002,8.200621713,10.49066783,5.869988562,43.45549032,0.194125383,1.37683993,0.049993191,11.28061539,2.254549139
44243,2,489.8762132,104.4533451,45.58209492,284.4469205,14.32793445,84.89802941,48.43091933,-69.22442762,0.499527341,12.4649482,57.71421429,45.61647098,16.6,29,24.5,800,470,200,100,2.252631245,19.71097063,9.358063948,0.599302876,58.54615944,11.49351376,35.75907913,0.000372919,21.04951396,34.19719381,12.4649482,7.699559225,10.35415892,6.110220755,44.56261721,0.197454552,1.379304656,0.049988711,11.12560268,2.228670942
44244,2,490.1895293,104.4954869,45.04162196,284.845158,14.38661663,83.6173574,48.27815286,-69.30624686,0.500593781,11.93307651,56.84531655,45.54040703,16.6,29,25.2,800,450,200,100,2.268663089,19.56340757,9.041875213,0.585962188,57.9211299,11.44792117,35.19093948,0.007597544,20.69726867,33.88863569,11.93307651,7.113284616,10.23771005,5.840851316,45.08183726,0.196864335,1.367295263,0.050018081,10.95287382,2.221278825
44245,2,489.0779833,104.5512069,42.84129099,283.5342957,14.37002317,85.25529613,48.43145464,-69.19362591,0.50012419,12.07566079,56.5258627,44.53439401,16.3,29,25.2,800,430,200,100,2.29400684,20.13531302,8.643358621,0.59031998,58.38504344,11.44090862,34.99002365,0.002225457,20.83114992,34.32077751,12.07566079,6.836622964,10.19229987,6.109059555,45.09609739,0.200017701,1.370012875,0.050011866,11.01703303,2.193996606
44246,2,489.1625619,104.4676051,42.94037366,283.8073463,14.36629341,85.22212996,48.36025177,-69.27929615,0.500039226,12.36891993,56.55330674,44.49991608,16.25,29,24.9,800,460,200,100,2.293981844,19.97236145,8.542129526,0.579286872,57.87826278,11.52403416,35.20982372,0.000330195,21.11286141,35.31232786,12.36891993,6.886313872,10.4937615,6.472449395,44.19294443,0.200883917,1.361105882,0.0499929,10.95113641,2.214346068
44247,2,488.7479041,104.5501618,43.07193009,283.5969584,14.36741516,84.36137564,48.32337506,-69.28136333,0.500095667,12.49661398,56.18378998,44.49991608,16.7,29,25,840,440,200,100,2.285570959,19.83196825,8.591843634,0.586708167,57.11153041,11.40293581,34.34420372,0.001010554,20.51915781,35.06537509,12.49661398,7.037808232,10.70306666,6.59965295,44.09701701,0.198983144,1.381238479,0.050006354,10.59231301,2.231306092
44248,2,489.4926894,104.5114568,42.25575569,284.460106,14.37749357,84.12626568,48.29584043,-69.29166867,0.500107665,11.89847141,55.74926956,44.49991608,16.6,29,25,840,460,200,100,2.338858128,20.18825559,9.106247418,0.658462229,57.58373907,10.89659047,31.45740915,0.596489547,18.65348967,29.54712995,11.89847141,7.097509239,10.70618218,6.325640441,44.65158891,0.197824457,1.384583802,0.050008532,10.52553271,2.194751911
44249,2,488.8611632,104.4632304,42.70826178,284.0896047,14.38165084,83.45855758,48.17608236,-69.33514569,0.499693431,11.86332638,55.59814424,44.49991608,16.3,29,25,800,450,200,100,2.333613549,20.05293034,9.006383026,0.658257098,57.86207535,10.8104916,32.09096725,1.052604346,18.7264697,29.0750649,11.86332638,7.171745979,10.69362139,6.007733883,44.06842142,0.197843424,1.383716699,0.049993861,10.54855176,2.180475183
44250,2,491.033293,104.5300631,42.1830226,285.1674105,14.28761013,84.70504453,48.38639306,-69.0769776,0.500392344,12.68655069,56.05162218,44.49991608,16.3,29,25,800,450,200,100,2.298229738,19.78471991,8.377456805,0.578429056,58.0897191,11.44944838,35.5080279,0.503939636,21.17601289,33.44481609,12.68655069,7.294565982,10.72271481,5.781796559,42.08515727,0.195691914,1.385141076,0.049996587,10.73271754,2.184346371
44251,2,491.2887036,104.4847921,43.5936537,284.9878395,14.29218367,85.33431794,48.4210174,-69.13094621,0.500061011,12.93100557,57.08112305,44.49991608,16.3,29,25,800,450,200,100,2.286795186,19.92263896,8.609907798,0.580009865,58.05527559,11.36014349,35.49133798,0.002377696,21.04975613,33.79796344,12.93100557,7.488315345,10.77096028,5.713479864,42.37040963,0.191739563,1.384008749,0.049974186,10.64374156,2.220779599
